pan max
pan_gene_25815 2
pan_gene_25821 2
pan_gene_25822 3
pan_gene_25842 2
pan_gene_25846 2
pan_gene_25849 2
pan_gene_25851 2
pan_gene_25852 3
pan_gene_25853 2
pan_gene_2586 2
pan_gene_25861 2
pan_gene_25862 2
pan_gene_25867 2
pan_gene_25876 2
pan_gene_25886 2
pan_gene_25887 2
pan_gene_25892 2
pan_gene_25894 2
pan_gene_2590 4
pan_gene_25900 2
pan_gene_25901 2
pan_gene_25906 2
pan_gene_25911 3
pan_gene_25914 3
pan_gene_25916 2
pan_gene_25918 2
pan_gene_2592 6
pan_gene_25939 2
pan_gene_25946 2
pan_gene_25949 2
pan_gene_25952 2
pan_gene_25958 2
pan_gene_25969 3
pan_gene_25970 2
pan_gene_25971 2
pan_gene_25977 2
pan_gene_25984 2
pan_gene_25986 2
pan_gene_25990 2
pan_gene_25994 2
pan_gene_25995 2
pan_gene_26001 2
pan_gene_26004 2
pan_gene_26006 2
pan_gene_2601 2
pan_gene_26010 2
pan_gene_26011 2
pan_gene_26016 2
pan_gene_26023 3
pan_gene_26030 2
pan_gene_26034 2
pan_gene_26044 2
pan_gene_26069 2
pan_gene_2607 2
pan_gene_26070 2
pan_gene_26075 2
pan_gene_26081 2
pan_gene_2610 2
pan_gene_26105 2
pan_gene_26106 2
pan_gene_26111 2
pan_gene_26115 2
pan_gene_2613 2
pan_gene_26131 2
pan_gene_26135 2
pan_gene_2614 2
pan_gene_26149 2
pan_gene_2615 2
pan_gene_26157 2
pan_gene_26159 2
pan_gene_2617 2
pan_gene_26170 2
pan_gene_26174 2
pan_gene_26176 2
pan_gene_26177 2
pan_gene_26179 2
pan_gene_26180 2
pan_gene_26189 2
pan_gene_26208 2
pan_gene_26213 4
pan_gene_26217 2
pan_gene_26228 2
pan_gene_26233 2
pan_gene_26237 2
pan_gene_26240 2
pan_gene_26245 3
pan_gene_26246 3
pan_gene_26247 2
pan_gene_2625 2
pan_gene_2626 2
pan_gene_26261 4
pan_gene_26264 2
pan_gene_26266 2
pan_gene_26271 2
pan_gene_26273 2
pan_gene_2628 2
pan_gene_26283 2
pan_gene_26284 2
pan_gene_26287 2
pan_gene_26290 2
pan_gene_26292 2
pan_gene_2630 2
pan_gene_26300 3
pan_gene_26307 2
pan_gene_26308 2
pan_gene_26309 2
pan_gene_26311 3
pan_gene_26313 2
pan_gene_26314 2
pan_gene_26315 2
pan_gene_26318 2
pan_gene_2632 7
pan_gene_26321 2
pan_gene_26322 2
pan_gene_26323 2
pan_gene_26326 2
pan_gene_26330 2
pan_gene_26332 2
pan_gene_26333 2
pan_gene_26334 3
pan_gene_26335 2
pan_gene_26347 2
pan_gene_26348 2
pan_gene_26353 2
pan_gene_26363 2
pan_gene_26366 2
pan_gene_26371 2
pan_gene_26373 2
pan_gene_26375 2
pan_gene_2638 2
pan_gene_26382 2
pan_gene_2639 2
pan_gene_26390 2
pan_gene_26392 2
pan_gene_264 2
pan_gene_2640 3
pan_gene_26401 6
pan_gene_26403 2
pan_gene_26404 2
pan_gene_2641 2
pan_gene_26410 2
pan_gene_26412 2
pan_gene_26418 2
pan_gene_2642 2
pan_gene_26442 2
pan_gene_26443 2
pan_gene_26452 2
pan_gene_26453 2
pan_gene_26454 2
pan_gene_26455 2
pan_gene_26459 2
pan_gene_26460 2
pan_gene_26479 2
pan_gene_26481 2
pan_gene_26498 2
pan_gene_265 2
pan_gene_26503 2
pan_gene_26521 2
pan_gene_26525 2
pan_gene_2654 2
pan_gene_26565 2
pan_gene_2657 2
pan_gene_26573 2
pan_gene_26590 2
pan_gene_26591 2
pan_gene_26593 2
pan_gene_26594 2
pan_gene_26597 2
pan_gene_26609 2
pan_gene_26613 2
pan_gene_26626 3
pan_gene_26636 3
pan_gene_26638 2
pan_gene_26639 2
pan_gene_2664 2
pan_gene_26640 2
pan_gene_26646 3
pan_gene_26649 2
pan_gene_2665 2
pan_gene_26650 2
pan_gene_26654 2
pan_gene_26655 2
pan_gene_26665 2
pan_gene_26669 2
pan_gene_2667 2
pan_gene_26672 2
pan_gene_26679 2
pan_gene_26689 2
pan_gene_26691 2
pan_gene_26698 2
pan_gene_26705 3
pan_gene_26710 3
pan_gene_26714 2
pan_gene_26717 2
pan_gene_26719 2
pan_gene_26723 2
pan_gene_26724 2
pan_gene_26730 2
pan_gene_26734 2
pan_gene_2674 2
pan_gene_26743 2
pan_gene_26746 2
pan_gene_26752 2
pan_gene_26769 2
pan_gene_2677 2
pan_gene_26772 2
pan_gene_26777 2
pan_gene_26783 2
pan_gene_26790 2
pan_gene_26794 2
pan_gene_26804 2
pan_gene_26806 2
pan_gene_26813 2
pan_gene_26818 2
pan_gene_26821 2
pan_gene_26825 2
pan_gene_26830 2
pan_gene_26831 2
pan_gene_26832 2
pan_gene_26838 2
pan_gene_26839 2
pan_gene_2684 2
pan_gene_26843 3
pan_gene_26853 3
pan_gene_26854 2
pan_gene_26858 2
pan_gene_26861 2
pan_gene_26869 2
pan_gene_26871 2
pan_gene_26872 2
pan_gene_26873 2
pan_gene_26876 2
pan_gene_26878 2
pan_gene_26880 2
pan_gene_26888 3
pan_gene_26890 2
pan_gene_26897 2
pan_gene_26898 2
pan_gene_26899 2
pan_gene_2690 2
pan_gene_26910 2
pan_gene_26911 2
pan_gene_26933 2
pan_gene_26934 2
pan_gene_26943 2
pan_gene_26947 2
pan_gene_26949 2
pan_gene_2695 2
pan_gene_26966 2
pan_gene_26969 2
pan_gene_26973 2
pan_gene_26974 2
pan_gene_26977 2
pan_gene_26982 2
pan_gene_26987 2
pan_gene_2699 5
pan_gene_26991 2
pan_gene_2702 3
pan_gene_27021 2
pan_gene_27025 2
pan_gene_27031 2
pan_gene_27042 2
pan_gene_27046 2
pan_gene_27052 2
pan_gene_27056 2
pan_gene_27067 4
pan_gene_2707 2
pan_gene_27070 2
pan_gene_2708 2
pan_gene_27080 3
pan_gene_27083 2
pan_gene_27084 2
pan_gene_27085 2
pan_gene_27090 2
pan_gene_27092 8
pan_gene_27093 7
pan_gene_27103 2
pan_gene_2711 5
pan_gene_27111 2
pan_gene_2712 2
pan_gene_27122 2
pan_gene_27124 3
pan_gene_27129 2
pan_gene_27132 2
pan_gene_27136 2
pan_gene_27139 2
pan_gene_27143 2
pan_gene_27144 2
pan_gene_27147 2
pan_gene_2715 2
pan_gene_27150 2
pan_gene_27152 2
pan_gene_27154 2
pan_gene_27155 2
pan_gene_27158 2
pan_gene_2717 2
pan_gene_27175 2
pan_gene_27177 2
pan_gene_27178 2
pan_gene_27190 2
pan_gene_27200 2
pan_gene_27204 4
pan_gene_27205 2
pan_gene_27211 3
pan_gene_27213 2
pan_gene_27217 2
pan_gene_27221 2
pan_gene_27225 2
pan_gene_27235 5
pan_gene_27236 2
pan_gene_27243 3
pan_gene_27244 3
pan_gene_27262 2
pan_gene_27269 2
pan_gene_2727 2
pan_gene_27273 2
pan_gene_27274 2
pan_gene_27277 2
pan_gene_27285 2
pan_gene_27287 2
pan_gene_27293 2
pan_gene_27302 2
pan_gene_27319 2
pan_gene_2732 2
pan_gene_27336 2
pan_gene_27337 2
pan_gene_27338 4
pan_gene_27339 2
pan_gene_27342 2
pan_gene_27348 2
pan_gene_27352 3
pan_gene_27360 2
pan_gene_27365 2
pan_gene_27367 2
pan_gene_27370 2
pan_gene_27371 2
pan_gene_27380 2
pan_gene_27389 2
pan_gene_2739 2
pan_gene_274 2
pan_gene_2740 2
pan_gene_27401 2
pan_gene_27402 2
pan_gene_27407 2
pan_gene_27408 2
pan_gene_27410 2
pan_gene_27411 2
pan_gene_27421 2
pan_gene_27430 3
pan_gene_27435 2
pan_gene_27437 2
pan_gene_27440 2
pan_gene_27441 2
pan_gene_27448 2
pan_gene_27449 2
pan_gene_27451 2
pan_gene_27456 2
pan_gene_27469 2
pan_gene_27472 2
pan_gene_27475 2
pan_gene_27478 2
pan_gene_27480 2
pan_gene_27492 2
pan_gene_27493 2
pan_gene_27494 2
pan_gene_27496 2
pan_gene_27504 2
pan_gene_27509 2
pan_gene_27513 2
pan_gene_27517 4
pan_gene_27519 2
pan_gene_27520 2
pan_gene_27526 2
pan_gene_27529 2
pan_gene_27532 2
pan_gene_27540 2
pan_gene_27544 2
pan_gene_27559 2
pan_gene_27561 2
pan_gene_27566 2
pan_gene_27574 2
pan_gene_27577 2
pan_gene_27578 3
pan_gene_27579 2
pan_gene_27580 2
pan_gene_27587 4
pan_gene_27605 2
pan_gene_27606 2
pan_gene_27613 2
pan_gene_2762 2
pan_gene_27621 2
pan_gene_2763 2
pan_gene_27631 2
pan_gene_27641 6
pan_gene_27642 2
pan_gene_27648 2
pan_gene_27650 3
pan_gene_27652 2
pan_gene_27654 2
pan_gene_27659 2
pan_gene_27671 3
pan_gene_2768 2
pan_gene_27684 3
pan_gene_27694 2
pan_gene_27699 2
pan_gene_27702 2
pan_gene_27705 2
pan_gene_27708 2
pan_gene_27709 2
pan_gene_27718 4
pan_gene_27719 6
pan_gene_2772 2
pan_gene_27722 2
pan_gene_27724 2
pan_gene_27726 2
pan_gene_27727 2
pan_gene_27731 2
pan_gene_27733 2
pan_gene_2774 2
pan_gene_27744 3
pan_gene_278 2
pan_gene_27802 3
pan_gene_27803 2
pan_gene_27804 2
pan_gene_27806 2
pan_gene_27810 2
pan_gene_27814 2
pan_gene_27820 5
pan_gene_27821 2
pan_gene_27824 2
pan_gene_27830 2
pan_gene_27831 2
pan_gene_27833 2
pan_gene_27834 2
pan_gene_27837 2
pan_gene_27840 2
pan_gene_27842 2
pan_gene_27844 4
pan_gene_27845 11
pan_gene_27850 2
pan_gene_27854 4
pan_gene_27856 2
pan_gene_2786 2
pan_gene_27863 2
pan_gene_27872 3
pan_gene_27874 2
pan_gene_27877 2
pan_gene_27878 2
pan_gene_27879 2
pan_gene_27882 2
pan_gene_27885 2
pan_gene_27895 2
pan_gene_27898 2
pan_gene_27899 2
pan_gene_2790 2
pan_gene_27906 2
pan_gene_27907 2
pan_gene_27911 2
pan_gene_27917 2
pan_gene_27928 2
pan_gene_2793 2
pan_gene_27932 2
pan_gene_27933 4
pan_gene_27941 2
pan_gene_27943 2
pan_gene_27946 2
pan_gene_27952 2
pan_gene_27953 2
pan_gene_27954 2
pan_gene_27957 3
pan_gene_27960 2
pan_gene_27962 3
pan_gene_27964 2
pan_gene_27972 2
pan_gene_27973 3
pan_gene_27978 4
pan_gene_27997 2
pan_gene_27999 2
pan_gene_28 2
pan_gene_28001 2
pan_gene_28002 2
pan_gene_28003 2
pan_gene_28005 2
pan_gene_28013 2
pan_gene_28014 2
pan_gene_28018 2
pan_gene_28022 3
pan_gene_28025 2
pan_gene_28026 2
pan_gene_28028 2
pan_gene_28029 2
pan_gene_2803 3
pan_gene_28031 2
pan_gene_28036 2
pan_gene_28039 2
pan_gene_28041 2
pan_gene_28044 2
pan_gene_28046 2
pan_gene_28050 2
pan_gene_28054 2
pan_gene_28059 2
pan_gene_28066 2
pan_gene_28067 2
pan_gene_28073 2
pan_gene_28078 2
pan_gene_28082 2
pan_gene_28083 2
pan_gene_28084 2
pan_gene_28087 2
pan_gene_28093 2
pan_gene_2810 2
pan_gene_28102 2
pan_gene_28107 2
pan_gene_2811 2
pan_gene_2815 2
pan_gene_28153 2
pan_gene_28169 2
pan_gene_2817 2
pan_gene_28172 2
pan_gene_28188 2
pan_gene_2819 2
pan_gene_28192 2
pan_gene_28198 2
pan_gene_282 2
pan_gene_28202 3
pan_gene_28204 6
pan_gene_28219 2
pan_gene_28228 2
pan_gene_2823 3
pan_gene_28231 3
pan_gene_28232 2
pan_gene_28237 3
pan_gene_2824 2
pan_gene_28241 2
pan_gene_28245 2
pan_gene_28255 2
pan_gene_28256 2
pan_gene_28257 2
pan_gene_28258 2
pan_gene_2826 2
pan_gene_28263 2
pan_gene_2827 2
pan_gene_28273 2
pan_gene_28275 2
pan_gene_28281 2
pan_gene_28284 2
pan_gene_28285 2
pan_gene_28287 2
pan_gene_2829 2
pan_gene_28292 3
pan_gene_28299 2
pan_gene_2830 2
pan_gene_28301 2
pan_gene_28303 2
pan_gene_2831 2
pan_gene_28317 2
pan_gene_28323 2
pan_gene_28326 2
pan_gene_28329 4
pan_gene_2833 2
pan_gene_28330 2
pan_gene_28331 2
pan_gene_28340 2
pan_gene_28342 2
pan_gene_28343 3
pan_gene_2835 2
pan_gene_28352 3
pan_gene_28356 2
pan_gene_28358 2
pan_gene_28359 4
pan_gene_28366 2
pan_gene_28373 2
pan_gene_28374 2
pan_gene_28379 2
pan_gene_2838 2
pan_gene_28384 2
pan_gene_28386 2
pan_gene_28388 2
pan_gene_2839 2
pan_gene_284 2
pan_gene_28401 2
pan_gene_28403 2
pan_gene_28404 4
pan_gene_28412 2
pan_gene_28430 2
pan_gene_28441 2
pan_gene_28446 3
pan_gene_28452 4
pan_gene_28459 2
pan_gene_2846 2
pan_gene_28460 4
pan_gene_28471 2
pan_gene_28472 2
pan_gene_28474 2
pan_gene_28477 3
pan_gene_2848 2
pan_gene_28484 2
pan_gene_28487 2
pan_gene_28488 2
pan_gene_2849 2
pan_gene_28492 2
pan_gene_28496 2
pan_gene_28501 2
pan_gene_28511 2
pan_gene_28513 2
pan_gene_28516 2
pan_gene_2852 2
pan_gene_28521 2
pan_gene_28523 2
pan_gene_28524 2
pan_gene_28528 2
pan_gene_28532 2
pan_gene_28536 2
pan_gene_28538 2
pan_gene_28542 3
pan_gene_28543 3
pan_gene_28551 2
pan_gene_28553 2
pan_gene_28555 2
pan_gene_28557 2
pan_gene_2856 5
pan_gene_28561 2
pan_gene_28563 2
pan_gene_28569 2
pan_gene_28579 2
pan_gene_28583 2
pan_gene_28589 2
pan_gene_2859 2
pan_gene_28590 2
pan_gene_28593 3
pan_gene_28594 2
pan_gene_28595 2
pan_gene_28596 2
pan_gene_28597 2
pan_gene_28600 2
pan_gene_28614 2
pan_gene_2862 2
pan_gene_28620 2
pan_gene_28623 2
pan_gene_28625 2
pan_gene_28629 2
pan_gene_28636 2
pan_gene_2865 3
pan_gene_28650 2
pan_gene_28651 2
pan_gene_28658 2
pan_gene_28659 2
pan_gene_28662 4
pan_gene_28663 2
pan_gene_28666 2
pan_gene_28667 2
pan_gene_28668 2
pan_gene_28669 2
pan_gene_28674 3
pan_gene_28675 3
pan_gene_28676 2
pan_gene_28677 2
pan_gene_28678 3
pan_gene_28684 2
pan_gene_28688 2
pan_gene_28689 3
pan_gene_28690 2
pan_gene_28696 2
pan_gene_287 3
pan_gene_2870 2
pan_gene_28703 2
pan_gene_28705 2
pan_gene_28706 2
pan_gene_28708 2
pan_gene_28710 2
pan_gene_28716 2
pan_gene_2872 2
pan_gene_28723 2
pan_gene_28724 2
pan_gene_28725 2
pan_gene_28729 3
pan_gene_28735 2
pan_gene_28738 4
pan_gene_28745 2
pan_gene_2875 2
pan_gene_28769 3
pan_gene_28772 2
pan_gene_2878 2
pan_gene_28780 2
pan_gene_28781 2
pan_gene_28785 2
pan_gene_28786 3
pan_gene_28794 2
pan_gene_28800 2
pan_gene_28803 2
pan_gene_28808 2
pan_gene_28810 2
pan_gene_28823 2
pan_gene_28826 2
pan_gene_28830 2
pan_gene_28833 2
pan_gene_28835 2
pan_gene_28841 2
pan_gene_28842 2
pan_gene_28860 2
pan_gene_28872 2
pan_gene_28875 2
pan_gene_28882 2
pan_gene_28883 2
pan_gene_28884 3
pan_gene_2889 2
pan_gene_28890 2
pan_gene_28895 3
pan_gene_289 2
pan_gene_28900 2
pan_gene_28925 2
pan_gene_28926 2
pan_gene_28937 2
pan_gene_28954 3
pan_gene_28959 2
pan_gene_2896 2
pan_gene_2897 2
pan_gene_28970 2
pan_gene_28988 2
pan_gene_28993 2
pan_gene_29004 2
pan_gene_29005 2
pan_gene_29010 3
pan_gene_29029 2
pan_gene_29038 2
pan_gene_29039 2
pan_gene_29046 2
pan_gene_29047 3
pan_gene_2905 2
pan_gene_29073 2
pan_gene_29074 2
pan_gene_29090 2
pan_gene_29091 3
pan_gene_29095 3
pan_gene_29096 2
pan_gene_29108 2
pan_gene_29112 2
pan_gene_29116 2
pan_gene_29121 2
pan_gene_29125 2
pan_gene_29129 2
pan_gene_29136 2
pan_gene_2914 2
pan_gene_29143 2
pan_gene_29144 2
pan_gene_29149 2
pan_gene_29152 2
pan_gene_29155 2
pan_gene_29165 2
pan_gene_29169 2
pan_gene_2917 2
pan_gene_29171 2
pan_gene_29178 2
pan_gene_29180 3
pan_gene_29185 2
pan_gene_29195 2
pan_gene_292 2
pan_gene_29201 5
pan_gene_29207 2
pan_gene_2921 2
pan_gene_29210 2
pan_gene_29214 2
pan_gene_29217 2
pan_gene_29218 3
pan_gene_29237 2
pan_gene_2924 2
pan_gene_29241 4
pan_gene_29249 2
pan_gene_2925 2
pan_gene_29250 2
pan_gene_29251 2
pan_gene_29258 2
pan_gene_29259 2
pan_gene_29260 3
pan_gene_29262 5
pan_gene_29263 2
pan_gene_29268 2
pan_gene_29269 2
pan_gene_29277 2
pan_gene_29280 2
pan_gene_29286 2
pan_gene_29295 3
pan_gene_29298 3
pan_gene_29299 2
pan_gene_29301 2
pan_gene_29303 2
pan_gene_29304 2
pan_gene_29308 2
pan_gene_2931 2
pan_gene_29325 2
pan_gene_29331 2
pan_gene_29339 2
pan_gene_29347 2
pan_gene_29348 2
pan_gene_29349 2
pan_gene_29364 4
pan_gene_29365 2
pan_gene_29371 2
pan_gene_29381 2
pan_gene_29383 2
pan_gene_29384 2
pan_gene_29387 2
pan_gene_29392 3
pan_gene_29396 2
pan_gene_29397 3
pan_gene_29399 5
pan_gene_29407 8
pan_gene_29409 2
pan_gene_29413 2
pan_gene_29415 2
pan_gene_29424 3
pan_gene_29425 2
pan_gene_29426 2
pan_gene_2943 2
pan_gene_29432 2
pan_gene_29441 2
pan_gene_29442 3
pan_gene_29452 3
pan_gene_29456 3
pan_gene_29457 2
pan_gene_29500 3
pan_gene_29513 3
pan_gene_29514 2
pan_gene_29521 2
pan_gene_29526 2
pan_gene_29531 2
pan_gene_29541 2
pan_gene_29542 2
pan_gene_29544 2
pan_gene_29547 2
pan_gene_29551 2
pan_gene_29552 2
pan_gene_29554 2
pan_gene_29555 2
pan_gene_29556 2
pan_gene_29557 3
pan_gene_29559 3
pan_gene_2956 2
pan_gene_29572 3
pan_gene_29576 2
pan_gene_29580 2
pan_gene_29584 2
pan_gene_29587 2
pan_gene_2959 2
pan_gene_29590 2
pan_gene_29593 5
pan_gene_296 2
pan_gene_29601 2
pan_gene_29605 2
pan_gene_29606 2
pan_gene_29610 2
pan_gene_29611 3
pan_gene_29636 3
pan_gene_29638 2
pan_gene_29641 4
pan_gene_29650 3
pan_gene_29653 2
pan_gene_29670 2
pan_gene_29681 2
pan_gene_29683 2
pan_gene_29689 2
pan_gene_29695 2
pan_gene_29706 2
pan_gene_29708 2
pan_gene_29710 3
pan_gene_29722 2
pan_gene_29733 2
pan_gene_29734 2
pan_gene_29737 3
pan_gene_29738 2
pan_gene_2974 2
pan_gene_29741 2
pan_gene_29743 2
pan_gene_29747 3
pan_gene_2975 7
pan_gene_29755 2
pan_gene_29756 2
pan_gene_2976 2
pan_gene_29763 2
pan_gene_29770 4
pan_gene_29778 4
pan_gene_29779 3
pan_gene_29780 2
pan_gene_29782 2
pan_gene_2979 2
pan_gene_29790 2
pan_gene_2980 2
pan_gene_29802 2
pan_gene_29818 2
pan_gene_29819 2
pan_gene_29822 2
pan_gene_29823 3
pan_gene_29832 3
pan_gene_29835 2
pan_gene_2984 2
pan_gene_29841 2
pan_gene_29844 2
pan_gene_29845 2
pan_gene_29849 2
pan_gene_29854 2
pan_gene_29861 2
pan_gene_29879 2
pan_gene_29887 2
pan_gene_29888 3
pan_gene_2989 2
pan_gene_29891 5
pan_gene_29898 2
pan_gene_29904 2
pan_gene_29912 2
pan_gene_29914 2
pan_gene_29937 2
pan_gene_29941 4
pan_gene_29944 2
pan_gene_29951 2
pan_gene_29954 2
pan_gene_29958 4
pan_gene_29959 2
pan_gene_29963 2
pan_gene_29969 2
pan_gene_29979 2
pan_gene_29985 2
pan_gene_29986 2
pan_gene_29989 2
pan_gene_29990 2
pan_gene_29991 2
pan_gene_30007 2
pan_gene_30012 2
pan_gene_30020 2
pan_gene_30028 2
pan_gene_30032 2
pan_gene_30035 2
pan_gene_30040 2
pan_gene_30041 2
pan_gene_30042 2
pan_gene_30043 2
pan_gene_30045 2
pan_gene_30047 2
pan_gene_30048 2
pan_gene_30049 3
pan_gene_30055 2
pan_gene_30058 2
pan_gene_30059 2
pan_gene_30060 2
pan_gene_30064 2
pan_gene_30067 2
pan_gene_30070 2
pan_gene_30074 2
pan_gene_30075 2
pan_gene_30078 2
pan_gene_30083 2
pan_gene_30088 2
pan_gene_30092 2
pan_gene_30093 2
pan_gene_30094 2
pan_gene_30099 2
pan_gene_3010 2
pan_gene_30100 2
pan_gene_30101 3
pan_gene_30103 2
pan_gene_30110 2
pan_gene_30114 3
pan_gene_30117 2
pan_gene_30119 2
pan_gene_30121 2
pan_gene_30123 2
pan_gene_30124 5
pan_gene_30126 3
pan_gene_30127 4
pan_gene_3013 2
pan_gene_30139 2
pan_gene_30145 2
pan_gene_30149 2
pan_gene_30153 2
pan_gene_30156 2
pan_gene_30170 2
pan_gene_30180 2
pan_gene_30189 2
pan_gene_30192 2
pan_gene_30199 3
pan_gene_302 2
pan_gene_3021 2
pan_gene_30210 2
pan_gene_30211 2
pan_gene_30219 2
pan_gene_3022 3
pan_gene_30222 2
pan_gene_30223 2
pan_gene_30225 2
pan_gene_30226 2
pan_gene_30227 2
pan_gene_30233 2
pan_gene_30234 2
pan_gene_30236 5
pan_gene_30243 2
pan_gene_30246 2
pan_gene_3025 3
pan_gene_30250 2
pan_gene_30251 4
pan_gene_30254 2
pan_gene_3026 2
pan_gene_30264 2
pan_gene_30267 2
pan_gene_30269 2
pan_gene_30270 2
pan_gene_30280 2
pan_gene_30290 2
pan_gene_30299 2
pan_gene_30301 2
pan_gene_30303 2
pan_gene_30305 4
pan_gene_30315 3
pan_gene_30325 2
pan_gene_30328 3
pan_gene_30329 2
pan_gene_30330 3
pan_gene_30332 2
pan_gene_30333 4
pan_gene_30337 2
pan_gene_30338 2
pan_gene_30343 2
pan_gene_30347 2
pan_gene_30348 3
pan_gene_30349 2
pan_gene_30354 2
pan_gene_30358 2
pan_gene_30368 2
pan_gene_3037 2
pan_gene_30370 2
pan_gene_30372 2
pan_gene_30373 2
pan_gene_30374 2
pan_gene_30376 2
pan_gene_30379 2
pan_gene_3038 2
pan_gene_30380 3
pan_gene_30383 2
pan_gene_30387 2
pan_gene_30392 3
pan_gene_30394 2
pan_gene_30396 2
pan_gene_30406 2
pan_gene_30407 3
pan_gene_30408 2
pan_gene_30411 2
pan_gene_30421 2
pan_gene_30422 2
pan_gene_30423 2
pan_gene_30426 2
pan_gene_30427 2
pan_gene_30428 2
pan_gene_30431 2
pan_gene_30439 2
pan_gene_30444 2
pan_gene_30450 2
pan_gene_30453 2
pan_gene_30455 2
pan_gene_30459 3
pan_gene_3046 2
pan_gene_30475 2
pan_gene_30479 2
pan_gene_30485 2
pan_gene_30487 2
pan_gene_30493 2
pan_gene_30500 3
pan_gene_30505 2
pan_gene_30508 2
pan_gene_30514 2
pan_gene_30518 2
pan_gene_30522 2
pan_gene_30523 2
pan_gene_30524 2
pan_gene_30525 2
pan_gene_30526 2
pan_gene_30527 2
pan_gene_30539 2
pan_gene_30540 2
pan_gene_30545 2
pan_gene_30546 2
pan_gene_30548 2
pan_gene_30555 2
pan_gene_30557 2
pan_gene_30571 2
pan_gene_30573 2
pan_gene_30578 2
pan_gene_30579 2
pan_gene_3058 2
pan_gene_30581 2
pan_gene_30582 2
pan_gene_30585 3
pan_gene_30590 3
pan_gene_30591 2
pan_gene_30595 2
pan_gene_30596 2
pan_gene_30597 2
pan_gene_30601 3
pan_gene_30607 2
pan_gene_3061 2
pan_gene_30612 2
pan_gene_3062 2
pan_gene_30621 2
pan_gene_30623 2
pan_gene_3073 2
pan_gene_3075 3
pan_gene_3077 2
pan_gene_3083 2
pan_gene_3086 2
pan_gene_3088 2
pan_gene_309 4
pan_gene_3092 2
pan_gene_3100 2
pan_gene_3104 3
pan_gene_3109 2
pan_gene_31149 2
pan_gene_31153 2
pan_gene_31170 2
pan_gene_31175 2
pan_gene_31179 2
pan_gene_31180 2
pan_gene_31181 2
pan_gene_31183 2
pan_gene_31184 2
pan_gene_31189 5
pan_gene_31190 2
pan_gene_31199 2
pan_gene_3120 2
pan_gene_31208 2
pan_gene_31214 2
pan_gene_31222 2
pan_gene_31228 3
pan_gene_31244 2
pan_gene_31248 2
pan_gene_31251 3
pan_gene_31259 2
pan_gene_31260 2
pan_gene_31263 2
pan_gene_31264 2
pan_gene_31266 2
pan_gene_3127 2
pan_gene_31270 3
pan_gene_31271 2
pan_gene_31273 2
pan_gene_31276 2
pan_gene_31280 2
pan_gene_31288 3
pan_gene_31294 2
pan_gene_31309 2
pan_gene_3132 3
pan_gene_31324 2
pan_gene_31327 2
pan_gene_31328 2
pan_gene_31337 2
pan_gene_31339 2
pan_gene_31341 2
pan_gene_31351 2
pan_gene_3136 2
pan_gene_31371 10
pan_gene_31378 4
pan_gene_31379 2
pan_gene_31381 2
pan_gene_31388 2
pan_gene_31389 2
pan_gene_31391 2
pan_gene_31395 2
pan_gene_31412 2
pan_gene_31413 2
pan_gene_31419 2
pan_gene_31421 2
pan_gene_31425 2
pan_gene_31435 2
pan_gene_31438 2
pan_gene_31443 2
pan_gene_31445 2
pan_gene_31446 4
pan_gene_31447 4
pan_gene_31450 2
pan_gene_31462 3
pan_gene_31465 2
pan_gene_31466 2
pan_gene_31468 2
pan_gene_31471 2
pan_gene_31484 2
pan_gene_31488 3
pan_gene_31489 2
pan_gene_31497 2
pan_gene_3150 2
pan_gene_31514 2
pan_gene_3152 5
pan_gene_31531 2
pan_gene_31533 2
pan_gene_31534 2
pan_gene_31543 2
pan_gene_31545 2
pan_gene_31547 2
pan_gene_31548 2
pan_gene_31557 3
pan_gene_31559 2
pan_gene_3156 3
pan_gene_31560 3
pan_gene_31561 3
pan_gene_31576 2
pan_gene_31577 2
pan_gene_31587 2
pan_gene_31588 2
pan_gene_31594 2
pan_gene_3160 2
pan_gene_31603 2
pan_gene_3161 2
pan_gene_31612 2
pan_gene_31613 2
pan_gene_31631 3
pan_gene_31634 2
pan_gene_31644 4
pan_gene_31645 2
pan_gene_31647 2
pan_gene_31648 2
pan_gene_31652 2
pan_gene_31658 2
pan_gene_31668 2
pan_gene_31671 2
pan_gene_31676 2
pan_gene_31681 3
pan_gene_31684 3
pan_gene_31696 2
pan_gene_31699 2
pan_gene_31700 2
pan_gene_31713 2
pan_gene_31715 2
pan_gene_31720 2
pan_gene_31721 6
pan_gene_31723 2
pan_gene_31735 2
pan_gene_31739 2
pan_gene_31740 3
pan_gene_31741 3
pan_gene_31744 2
pan_gene_31746 2
pan_gene_31750 2
pan_gene_31759 2
pan_gene_31764 2
pan_gene_31765 2
pan_gene_31767 2
pan_gene_31768 2
pan_gene_31770 2
pan_gene_31777 2
pan_gene_31781 2
pan_gene_31782 2
pan_gene_31785 3
pan_gene_318 3
pan_gene_3181 3
pan_gene_31819 2
pan_gene_31834 2
pan_gene_31849 3
pan_gene_31855 3
pan_gene_31864 2
pan_gene_31868 2
pan_gene_31879 2
pan_gene_31899 2
pan_gene_31900 2
pan_gene_31901 2
pan_gene_31903 2
pan_gene_31912 2
pan_gene_31914 2
pan_gene_31919 3
pan_gene_31921 2
pan_gene_31923 2
pan_gene_31927 2
pan_gene_31929 2
pan_gene_3193 2
pan_gene_31932 4
pan_gene_31938 2
pan_gene_31939 2
pan_gene_31942 2
pan_gene_31949 2
